id,LivArea,grade,Area_of_house(excluding_basement),Area_of_basement,number_of_bedrooms,YearBuilt,SalePrice
6762823562,1180,7,1180,0,3,1963,383001
6762823883,1260,7,1260,0,3,1947,375000
6762823884,800,5,800,0,1,1950,375000
6762823999,1310,7,1310,0,3,1976,373000
6762824186,2610,7,1360,1250,4,1965,368000
6762824272,1484,7,1484,0,3,2003,365000
6762824375,1420,8,1160,260,3,2004,362000
6762824663,1445,7,1300,145,3,2005,355000
6762824891,2470,8,2230,240,3,1984,350000
6762824892,1240,7,1240,0,3,1959,350000
6762825592,1030,7,765,265,2,2006,335000
6762826038,1400,6,1400,0,4,1948,325000
6762826039,730,7,730,0,1,2009,325000
6762826203,1160,7,1160,0,3,1968,322500
6762826709,2440,7,2440,0,4,1999,310000
6762827374,1760,7,1760,0,3,1998,295000
6762827782,1440,7,1040,400,3,1953,285000
6762828111,2350,7,2350,0,5,1961,277554
6762828204,1950,7,1010,940,3,1956,275000
6762828585,1650,7,1650,0,3,1988,266750
6762828724,2300,8,2300,0,4,1978,263850
6762829638,1310,7,1310,0,3,1990,240000
6762829978,1920,7,1160,760,5,1961,230000
6762829979,1310,7,1310,0,3,1987,230000
6762830059,1760,7,1760,0,3,1943,229000
6762830344,1370,7,1370,0,4,1961,219000
6762830769,1220,7,1220,0,3,1972,201000
6762831066,720,6,720,0,1,1908,185000
6762831251,480,5,480,0,1,1922,170000
6762831435,1450,7,1450,0,3,1952,150000
6762831592,790,6,790,0,2,1944,100000
6762810476,4220,11,3420,800,5,1991,1580000
6762810541,3990,9,2870,1120,3,1922,1500000
6762810741,2730,9,1940,790,3,1963,1340000
6762811222,3410,8,1710,1700,4,1958,1100000
6762811422,3780,11,3780,0,4,2002,1030000
6762811526,3770,10,3770,0,4,1992,998000
6762811527,3710,10,2910,800,3,1978,998000
6762811631,3420,10,3420,0,4,2000,975000
6762811765,2330,7,2330,0,6,1920,950000
6762811866,4150,10,4150,0,5,1988,930800
6762812362,2800,9,1400,1400,4,1924,863000
6762812440,3480,9,2360,1120,4,2000,852500
6762812627,3130,9,2140,990,4,1993,835000
6762812809,3230,10,3230,0,3,1999,817500
6762813275,2680,7,1380,1300,4,1962,777000
6762813686,3060,10,3060,0,5,1989,749999
6762813784,2050,9,2050,0,4,1922,740000
6762814367,2410,10,2410,0,3,1989,700000
6762814499,2380,7,1690,690,3,1927,695000
6762814500,3080,8,2080,1000,3,1984,695000
6762814987,2160,7,1320,840,4,1921,665000
6762815108,1540,8,1540,0,3,1907,659000
6762815158,2370,9,1630,740,4,1984,655000
6762815268,2160,7,1080,1080,4,1940,650000
6762815358,1810,8,1810,0,3,1913,649000
6762815434,1650,8,1650,0,3,1945,643500
6762815791,1580,8,1580,0,3,1970,625000
6762815844,3030,8,1670,1360,6,1980,624500
6762816744,1720,7,1170,550,3,1978,583500
6762817131,2800,8,1700,1100,4,1971,569500
6762817210,1700,7,850,850,3,1969,565000
6762817292,2400,8,2400,0,3,1983,562000
6762817543,1330,8,1120,210,3,2005,552100
6762817973,1280,8,1280,0,3,2009,540000
6762818449,1380,7,1080,300,3,1955,525000
6762818450,2420,7,2420,0,4,1967,525000
6762818660,2620,8,1350,1270,5,1979,519000
6762818942,1520,7,1000,520,4,1955,508450
6762819125,2840,9,2840,0,4,1994,500000
6762819126,2010,8,2010,0,3,1985,500000
6762819646,3110,9,3110,0,3,1990,485000
6762819728,2940,8,2940,0,6,1966,482500
6762820459,1860,8,1470,390,3,1954,460000
6762820460,1420,7,1420,0,3,1960,460000
6762820594,1700,7,1080,620,4,1977,456000
6762820631,3470,8,2790,680,5,1978,455000
6762820688,2530,8,1530,1000,3,1991,454000
6762821004,2425,9,2425,0,4,2013,447500
6762821394,2100,8,2100,0,3,1983,437500
6762821769,2650,9,2650,0,4,2000,428400
6762822167,1450,8,1160,290,3,2006,419700
6762822654,720,6,720,0,2,1942,405000
6762822655,1850,8,1850,0,4,1997,405000
6762822713,2120,8,2120,0,4,1993,403950
6762822848,3320,8,1660,1660,6,1977,400000
6762823123,1500,7,870,630,3,2003,395000
6762823380,1720,7,1720,0,3,2005,389000
6762823568,1830,7,1060,770,4,1962,383000
6762823614,1340,8,1340,0,2,2004,381000
6762823885,1330,6,710,620,3,1936,375000
6762823886,1450,7,1450,0,4,1950,375000
6762823887,1680,7,1680,0,4,1948,375000
6762823987,1100,9,1100,0,2,2009,374000
6762824083,2720,9,2720,0,4,1992,370000
6762825167,860,9,860,0,2,2009,345000
6762825339,980,7,980,0,3,1946,340000
6762826843,1410,7,1410,0,3,1982,307000
6762826870,910,7,910,0,3,1955,306000
6762826996,1981,8,1981,0,3,2010,303700
6762827224,2200,8,2200,0,4,2003,299900
6762827375,1250,6,1250,0,3,1971,295000
6762827685,2240,7,1310,930,4,1979,287500
6762827950,910,6,910,0,2,1942,280000
6762828205,2000,7,1010,990,4,1975,275000
6762828206,1380,7,1380,0,3,1971,275000
6762828826,1200,6,800,400,3,1950,260000
6762828827,1440,7,1440,0,3,2006,260000
6762829171,1810,7,1240,570,3,1977,251700
6762829482,2190,7,2190,0,4,1986,245000
6762829902,1580,6,1580,0,3,1957,233500
6762829919,1240,6,960,280,2,1922,232000
6762830437,1700,7,1700,0,4,1997,215000
6762830563,1250,7,1250,0,3,1969,210000
6762830800,790,6,790,0,2,1944,200000
6762831128,770,7,770,0,2,1947,180000
6762831533,920,6,920,0,3,1960,125000
6762814047,1560,7,1560,0,2,1942,724000
6762826279,1110,8,1110,0,2,2000,320000
6762829034,940,6,940,0,2,1941,255000
6762829376,2090,7,2090,0,3,1948,248500
6762830991,630,6,630,0,2,1943,190000
6762822773,1790,7,1260,530,4,1954,401500
6762823731,1800,8,1800,0,3,2011,379900
6762810930,3330,9,2330,1000,4,1928,1240000
6762811445,4180,10,3160,1020,5,1990,1020000
6762811491,2230,8,1630,600,4,1906,1000000
6762811576,4040,11,4040,0,4,1987,988000
6762811930,3600,9,3600,0,4,2014,923990
6762811946,3140,8,1570,1570,4,1961,920000
6762812037,3300,7,2390,910,4,1946,905000
6762812337,2520,8,2520,0,4,1906,865000
6762812640,3630,9,2790,840,5,2014,834950
6762812644,2780,9,1670,1110,3,1948,834500
6762813630,2860,8,2380,480,5,1902,750000
6762814623,1490,8,1490,0,3,1958,685650
6762814784,2920,9,2920,0,3,2013,675900
6762815137,3060,9,1810,1250,4,1982,657000
6762815583,1530,7,1020,510,3,1948,635000
6762815675,2540,9,2540,0,4,1999,630000
6762816005,1860,7,930,930,3,1983,615000
6762816006,2530,9,2530,0,3,1985,615000
6762816567,1530,7,1530,0,2,1920,590000
6762816772,2600,7,2600,0,3,2004,581000
6762816812,1990,6,1430,560,2,1944,580000
6762816951,1890,8,1890,0,3,1968,575000
6762817070,2580,9,1390,1190,3,1986,570000
6762817621,2120,8,1450,670,4,1961,550000
6762817622,2360,8,1760,600,4,1949,550000
6762817623,2230,8,1460,770,3,1977,550000
6762818036,2170,7,1280,890,3,1923,539000
6762818087,1720,8,1470,250,4,2000,536500
6762819275,1260,7,780,480,3,1944,499000
6762819442,2550,7,2550,0,4,2007,492000
6762819647,2430,7,2430,0,3,2011,485000
6762819972,1690,7,1690,0,3,2004,475000
6762820113,2320,8,2320,0,4,1986,470101
6762821485,1470,7,930,540,3,1985,435000
6762821883,1630,7,1100,530,3,1974,425000
6762822009,2070,8,2070,0,3,1999,423700
6762822312,2520,8,1680,840,4,1970,415000
6762822761,1510,7,1510,0,4,1957,402000
6762823744,2120,7,2120,0,4,1985,379500
6762824376,1290,7,1290,0,3,1956,362000
6762824438,2060,7,1560,500,1,1927,360000
6762824539,1680,8,1680,0,4,1991,359000
6762824805,2470,8,2470,0,4,2004,352000
6762824893,1010,7,1010,0,3,1953,350000
6762825250,1120,7,1120,0,3,1972,343000
6762825340,2060,7,1300,760,4,1960,340000
6762825593,1360,5,1360,0,2,1937,335000
6762825949,1770,8,1330,440,3,1981,327500
6762826187,2100,7,2100,0,3,1963,323000
6762826663,3340,8,3340,0,4,1973,311000
6762827007,1100,6,1100,0,2,1943,303000
6762827122,1010,7,1010,0,3,1957,300000
6762827123,2050,7,1300,750,4,1967,300000
6762827195,1870,8,1870,0,3,1989,299990
6762827783,1160,7,1160,0,3,1992,285000
6762827784,1890,7,1890,0,3,2005,285000
6762827897,1280,7,1280,0,3,2003,281000
6762828293,1440,7,990,450,3,1981,274000
6762828415,1750,7,1350,400,3,1965,270000
6762828416,720,7,720,0,1,1911,270000
6762828538,1250,7,1250,0,3,1987,268000
6762828559,960,6,960,0,2,1951,267500
6762828577,1030,7,1030,0,3,1952,267000
6762828641,1410,7,1410,0,3,2006,265000
6762828828,1750,8,1750,0,3,1983,260000
6762828963,770,6,770,0,2,1950,257000
6762829239,1140,7,1140,0,3,1998,250000
6762829572,1450,7,1450,0,3,1981,243000
6762829639,1040,7,1040,0,3,1948,240000
6762829756,1480,7,1480,0,3,1980,237500
6762829757,810,6,810,0,2,1949,237500
6762830564,1200,6,1200,0,3,1977,210000
6762830801,1010,7,1010,0,3,1955,200000
6762831266,840,6,840,0,3,1961,169950
6762810396,4790,12,4790,0,4,1999,1680000
6762810542,5020,12,5020,0,4,1998,1500000
6762810722,3030,9,2700,330,4,1925,1350000
6762810786,3200,8,1600,1600,5,1959,1310000
6762811149,3080,9,1700,1380,4,1941,1140000
6762811223,3770,10,2940,830,4,2006,1100000
6762811560,1810,9,930,880,3,1983,990000
6762811632,2720,10,2720,0,4,1989,975000
6762811766,2980,10,2640,340,4,1981,950000
6762811910,3110,9,3110,0,4,1989,925000
6762812110,2700,9,2700,0,5,1987,898000
6762812130,1700,8,1260,440,2,1950,895000
6762812670,3820,9,2870,950,3,1999,830000
6762812804,4790,9,3110,1680,5,2005,818500
6762812850,2750,10,2750,0,4,1991,812500
6762813064,2110,8,2110,0,4,2001,796000
6762813190,1590,7,990,600,4,1900,783200
6762813193,2930,9,2930,0,4,2005,782500
6762813494,2990,9,2210,780,4,2003,760000
6762813495,2190,7,1540,650,3,1957,760000
6762813826,3360,9,3360,0,5,2014,738515
6762813900,2630,9,2630,0,3,2006,731781
6762814123,2070,8,2070,0,3,2001,718000
6762814464,2640,9,2260,380,3,1978,698000
6762814471,3160,8,3160,0,4,2005,697000
6762814591,2330,7,1220,1110,2,1953,689000
6762814988,2650,8,2230,420,4,2011,665000
6762815068,2650,9,2650,0,3,2005,660000
6762815159,3420,9,3420,0,4,2004,655000
6762815373,2740,9,2740,0,4,1989,648000
6762815902,1840,8,1840,0,4,2000,620000
6762816273,3110,8,3110,0,4,2014,600600
6762817071,2910,7,1530,1380,3,1967,570000
6762817124,3380,8,3380,0,5,2014,569950
6762817398,2200,7,1440,760,5,1987,559900
6762817624,1730,7,1250,480,3,1947,550000
6762817784,3420,10,2330,1090,4,2008,548000
6762817880,2710,7,2710,0,4,2009,544999
6762818037,1790,7,1410,380,3,1978,539000
6762818143,2460,7,1230,1230,6,1913,535000
6762818382,2830,9,2830,0,4,2000,527000
6762818609,1340,7,1060,280,2,2006,520000
6762819368,2020,7,1010,1010,4,1968,495000
6762820074,1650,8,1650,0,3,1996,472500
6762820290,3210,8,2410,800,5,2011,465000
6762820388,2190,8,2190,0,3,1991,463000
6762820461,1600,7,1600,0,3,1979,460000
6762820595,2130,8,2130,0,3,2013,456000
6762820832,3150,8,3150,0,7,2013,450000
6762821042,1300,7,1300,0,3,1968,445950
6762821412,2190,7,1390,800,5,1961,437000
6762821580,1340,8,1340,0,3,1984,432500
6762821754,1080,7,1080,0,2,1922,429000
6762821884,2500,8,1300,1200,3,1957,425000
6762821885,1970,7,1680,290,3,1955,425000
6762822087,1140,7,1140,0,3,1982,420000
6762822656,1760,7,1160,600,3,1956,405000
6762822952,2760,7,1380,1380,5,1964,399950
6762823050,1300,7,1300,0,3,1969,397500
6762823124,1440,7,1440,0,4,1946,395000
6762823195,2140,8,2140,0,3,1987,393000
6762823493,2700,7,1350,1350,6,1969,385000
6762823661,2110,8,1590,520,2,1975,380000
6762823888,3140,8,2080,1060,4,1971,375000
6762823966,2540,8,1290,1250,3,1964,374950
6762823976,3135,9,3135,0,4,2005,374500
6762824508,1570,7,1040,530,3,1979,359950
6762824894,2370,7,2370,0,3,2002,350000
6762825098,940,7,940,0,3,1968,347000
6762825222,1870,8,1320,550,3,1978,344950
6762825792,1590,7,1040,550,4,1967,330000
6762826040,1870,7,1250,620,3,1994,325000
6762826710,1990,7,1990,0,3,1972,310000
6762827049,1030,7,1030,0,3,1967,301000
6762827124,1830,7,1430,400,3,1966,300000
6762827376,1050,6,1050,0,2,1925,295000
6762827553,1700,7,1700,0,3,1986,290000
6762827651,1970,6,1970,0,3,1968,289000
6762827951,1260,6,1100,160,2,1947,280000
6762828061,1530,7,970,560,3,1952,279000
6762828339,2550,7,1560,990,5,1959,272000
6762828417,1240,7,1240,0,3,1972,270000
6762829872,1430,7,1430,0,3,1994,234950
6762829890,1010,7,1010,0,3,1968,234000
6762830033,920,6,920,0,2,1944,229950
6762830230,860,5,860,0,2,1942,222900
6762830239,1310,7,1310,0,3,1968,222000
6762830280,1260,7,1260,0,5,1918,220000
6762830478,1020,6,1020,0,3,1900,214000
6762830700,1010,7,1010,0,3,1968,205000
6762830857,1750,5,1750,0,4,1943,199500
6762831129,1470,6,1470,0,4,1924,180000
6762831371,1520,7,1520,0,3,1985,158000
6762831400,1040,6,1040,0,2,1949,154000
6762810833,3210,10,2290,920,5,1917,1290000
6762810952,3732,10,2932,800,5,2001,1230000
6762811015,5180,11,2610,2570,5,1993,1200000
6762812070,2980,8,1590,1390,3,1941,900000
6762812260,1670,8,1670,0,4,1906,875000
6762812306,3090,7,3090,0,4,1990,870000
6762812876,3340,9,3340,0,4,2014,810000
6762813735,2650,11,2650,0,4,1994,745000
6762813914,1728,9,1728,0,2,2012,730000
6762814084,3410,8,3410,0,3,1993,720000
6762814223,2040,8,1540,500,3,1917,710500
6762815584,2660,7,1380,1280,4,1949,635000
6762815903,1780,8,1570,210,3,2007,620000
6762815977,3920,9,3030,890,5,2014,616200
6762816050,2050,7,1580,470,3,1927,613200
6762816568,2660,9,2660,0,4,1993,590000
6762816693,2400,7,2400,0,4,1962,585000
6762816694,2370,8,1660,710,4,1975,585000
6762816813,2570,8,2570,0,4,1980,580000
6762816866,1280,8,1080,200,2,2009,579000
6762817173,1730,8,1730,0,3,2014,566950
6762817567,1720,7,1720,0,3,1966,550388
6762817733,1260,7,1000,260,2,1940,549950
6762817734,2080,8,1430,650,3,1974,549950
6762818144,2200,7,1330,870,4,1979,535000
6762818391,2970,8,2970,0,4,1983,526000
6762818451,2870,8,2870,0,3,1948,525000
6762818452,1510,7,880,630,2,1924,525000
6762818745,1730,8,1730,0,4,1965,515000
6762818866,1610,7,1210,400,3,1984,510000
6762818967,1890,7,1500,390,4,1978,506500
6762819305,2360,7,1780,580,3,1983,498000
6762819492,1510,8,1510,0,3,1984,490000
6762819648,1910,7,1020,890,5,1968,485000
6762819649,2540,8,1820,720,3,1976,485000
6762820064,1510,8,1510,0,2,2005,473000
6762820140,3860,7,3860,0,5,2003,470000
6762820399,1540,7,1540,0,4,1905,462500
6762820833,1290,7,1150,140,3,1968,450000
6762821083,2360,8,2360,0,4,2000,445000
6762821188,2420,8,1780,640,3,1993,441500
6762821251,1550,7,1210,340,3,1981,440000
6762821619,1000,7,1000,0,2,1918,431000
6762821886,2440,7,2440,0,4,2007,425000
6762822184,3310,9,3310,0,3,2004,419000
6762822185,4340,7,2550,1790,7,1986,419000
6762822313,1230,6,830,400,1,1924,415000
6762822314,1620,7,1620,0,4,1927,415000
6762822657,3672,9,3006,666,5,2006,405000
6762823095,2738,8,2738,0,5,2014,395950
6762823278,1150,7,770,380,2,1923,390000
6762823365,1710,6,1710,0,4,1942,389900
6762823606,2430,8,2430,0,4,2003,381500
6762823662,1540,7,1540,0,3,1968,380000
6762823889,1630,7,1630,0,3,1988,375000
6762823890,1900,8,1900,0,4,1978,375000
6762823891,2800,9,2800,0,4,2006,375000
6762823988,1140,6,980,160,2,1920,374000
6762824187,2080,7,2080,0,3,2004,368000
6762824664,1180,7,1180,0,3,1977,355000
6762824759,860,7,860,0,2,1949,353000
6762824760,2210,8,2210,0,4,2009,353000
6762825085,2540,8,2540,0,3,2010,347500
6762825341,2440,8,2440,0,5,2003,340000
6762825670,2310,8,2310,0,4,1998,334000
6762825793,1340,6,1170,170,3,1907,330000
6762827952,2140,7,2140,0,3,1979,280000
6762828207,1140,5,1140,0,2,1935,275000
6762828208,1190,7,1190,0,3,1943,275000
6762828323,1800,7,1330,470,4,1966,272750
6762828642,2920,7,1800,1120,5,1911,265000
6762828715,1420,6,1420,0,3,1944,264250
6762828829,1320,7,1320,0,3,1954,260000
6762828830,1690,7,1690,0,3,1959,260000
6762829176,840,6,840,0,2,1949,251000
6762829325,1790,7,1480,310,3,2006,249950
6762829483,1050,7,1050,0,2,1950,245000
6762829579,1020,6,1020,0,3,1941,242500
6762829580,940,6,940,0,3,1959,242500
6762829829,1500,6,1500,0,5,1966,235000
6762830393,1020,6,1020,0,3,1971,216500
6762830438,1190,7,1190,0,3,1968,215000
6762830600,1170,7,1170,0,3,1948,209977
6762830701,1410,7,1410,0,3,1985,205000
6762830869,1050,7,1050,0,3,1968,199000
6762831509,900,6,900,0,3,1978,133400
6762810034,5510,13,4910,600,3,1997,3800000
6762810038,4830,11,4830,0,4,1990,3640000
6762810265,3690,12,3690,0,2,1989,1900000
6762810286,4460,10,3460,1000,6,1930,1870000
6762810292,2910,9,1830,1080,4,1914,1850000
6762810558,3620,10,2790,830,5,1958,1490000
6762810617,3380,10,3380,0,4,1966,1430000
6762810672,2490,8,1790,700,3,1911,1390000
6762810864,3640,9,1960,1680,4,1913,1270000
6762810983,5400,11,5400,0,3,1997,1210000
6762811119,3160,11,2160,1000,3,1991,1150000
6762811492,2990,9,2000,990,4,1925,1000000
6762811794,2490,8,1240,1250,4,1958,949000
6762812382,3380,9,1690,1690,4,1952,860000
6762812535,4450,9,3650,800,5,2014,845950
6762812579,2840,10,2840,0,4,1986,840000
6762812723,1830,7,1230,600,2,1926,825000
6762812909,2190,8,1410,780,4,1928,808000
6762812928,3320,10,3320,0,4,1991,805000
6762813306,2540,10,2540,0,4,1984,775000
6762813307,2620,9,2620,0,3,1998,775000
6762813817,2310,8,2310,0,3,2010,739000
6762813859,3200,9,2500,700,4,2013,735000
6762813915,2040,9,2040,0,3,1977,730000
6762814221,2095,8,1295,800,4,1910,711000
6762814222,2880,10,2880,0,3,1992,710800
6762814243,1210,7,1000,210,2,1942,710000
6762814452,2550,9,2550,0,4,1988,699000
6762814453,2010,9,2010,0,3,1999,699000
6762814709,1450,9,1450,0,2,2014,680000
6762814710,2970,9,2970,0,5,2000,680000
6762814989,1800,8,1800,0,3,1972,665000
6762815030,2450,7,1340,1110,6,1957,662500
6762815269,1910,8,1300,610,4,1954,650000
6762815345,2150,9,2150,0,3,1979,649950
6762815863,2290,8,2290,0,3,1983,622500
6762815904,2520,9,1590,930,3,2005,620000
6762815960,2340,9,2340,0,3,1998,618000
6762816320,3150,9,1620,1530,5,1974,600000
6762816391,2290,8,2290,0,4,1988,599950
6762817072,2710,9,2710,0,4,2006,570000
6762817404,2010,8,2010,0,3,1989,559000
6762817465,1760,7,1760,0,4,1988,555000
6762817466,3760,10,2640,1120,3,1979,555000
6762817548,1150,7,1050,100,2,1924,552000
6762817625,1360,7,1360,0,3,1934,550000
6762817730,2970,8,2260,710,4,2014,549995
6762817731,2660,8,1920,740,4,2014,549995
6762818278,2120,8,2120,0,3,1967,530000
6762818823,1540,7,1540,0,4,1950,512500
6762819241,1320,8,990,330,2,2014,499950
6762819973,2110,8,2110,0,4,1974,475000
6762820084,2180,8,1090,1090,3,1954,472000
6762820737,2300,8,1700,600,3,2007,452000
6762821084,2930,7,1750,1180,5,1951,445000
6762821085,2170,7,2170,0,4,1989,445000
6762821252,2100,7,1080,1020,3,1957,440000
6762821253,2990,9,2990,0,4,2011,440000
6762821369,1340,7,1340,0,2,1953,438400
6762821887,1960,7,1960,0,3,2003,425000
6762822017,2660,8,2660,0,4,2004,423000
6762822088,1440,6,720,720,3,1922,420000
6762822315,910,7,910,0,2,1904,415000
6762822493,2150,8,2150,0,4,1976,410000
6762822849,1190,8,1050,140,3,2008,400000
6762823085,2840,7,1420,1420,5,1960,396000
6762823242,1460,7,960,500,2,1966,390500
6762823279,860,7,860,0,2,1909,390000
6762823549,1810,8,1810,0,3,2014,384205
6762824038,1960,6,1960,0,4,1979,371000
6762824597,2460,7,2460,0,3,1955,357000
6762825342,1750,7,1750,0,5,1956,340000
6762825533,1260,8,1260,0,3,2004,336000
6762825594,1510,7,1510,0,2,1923,335000
6762826175,1070,7,1070,0,2,1955,324000
6762826491,1210,7,1210,0,3,1958,315000
6762826919,2130,7,2130,0,4,1966,305000
6762827204,1780,7,1780,0,3,2011,299950
6762827554,960,6,960,0,2,1918,290000
6762827674,1610,7,1610,0,4,2010,288000
6762827733,1820,7,1820,0,4,1989,286000
6762827785,1050,7,1050,0,2,2005,285000
6762829240,1610,7,1610,0,3,1994,250000
6762829387,2120,7,1220,900,3,1984,248000
6762830089,1120,6,1120,0,4,1971,227000
6762830151,720,6,720,0,2,1947,225000
6762830778,2040,8,1340,700,3,1968,200126
6762831196,1300,6,1300,0,4,1947,175000
6762810266,6510,11,3250,3260,5,1980,1900000
6762810984,4150,10,4150,0,5,2014,1210000
6762811399,4770,11,3070,1700,5,1973,1040000
6762811423,2830,9,1910,920,4,1912,1030000
6762811657,3780,10,3780,0,4,2001,970000
6762812131,2640,8,1730,910,4,1925,895000
6762812435,2820,9,1770,1050,3,1985,853505
6762812479,3300,9,3300,0,3,1994,850000
6762813042,2140,8,2140,0,3,1959,799000
6762813556,3680,9,3680,0,3,1994,755000
6762814085,2040,7,1360,680,3,1924,720000
6762814563,1930,7,1930,0,4,1920,690000
6762814711,2620,8,1830,790,3,1977,680000
6762814818,2280,8,1520,760,4,1931,675000
6762814858,2650,8,2230,420,4,2011,674950
6762815270,1510,9,1330,180,3,2001,650000
6762815271,2690,8,2130,560,3,1957,650000
6762816695,2330,9,2330,0,4,1989,585000
6762817120,2650,8,2650,0,4,2014,569995
6762817308,3370,9,3370,0,5,2006,561000
6762817344,2780,9,2780,0,3,1993,560000
6762817626,2030,9,1730,300,4,1939,550000
6762818145,2640,9,2640,0,3,2012,535000
6762818575,1150,7,1150,0,3,1952,522000
6762818824,2200,8,2200,0,4,1975,512500
6762818867,1920,7,1340,580,3,1962,510000
6762818868,2300,9,2300,0,3,1995,510000
6762818933,2130,7,1570,560,3,1913,509000
6762819127,1550,8,1550,0,3,1918,500000
6762819242,1340,7,1090,250,3,1941,499950
6762819332,3090,9,2020,1070,3,1995,496000
6762819493,1630,7,1230,400,3,1983,490000
6762819554,2400,9,2400,0,3,2002,489950
6762819888,2090,7,2090,0,2,1918,477500
6762820141,2280,8,2280,0,3,2004,470000
6762820462,1400,8,700,700,3,1908,460000
6762820834,3236,10,3236,0,4,2005,450000
6762820977,1460,8,1160,300,2,2008,449000
6762821254,2400,8,2400,0,4,2002,440000
6762821486,1700,7,850,850,4,1940,435000
6762821487,1730,8,1730,0,3,1996,435000
6762821488,901,7,901,0,2,2001,435000
6762822253,1710,8,1510,200,3,2004,416000
6762822570,1970,7,1590,380,3,1976,408000
6762824895,1070,8,1070,0,2,2003,350000
6762825015,2240,8,2240,0,3,1999,349950
6762825236,1300,8,1300,0,2,2005,344000
6762825343,2360,8,2360,0,4,1992,340000
6762825344,1400,7,1200,200,3,1921,340000
6762826147,1210,7,1210,0,3,1941,324950
6762827377,1660,7,1150,510,3,1999,295000
6762827953,1610,7,1610,0,3,1977,280000
6762828085,800,6,800,0,2,1936,278750
6762828643,1400,7,1110,290,3,1957,265000
6762829241,670,6,670,0,2,1943,250000
6762829242,2040,7,2040,0,4,1994,250000
6762829360,1090,7,1090,0,2,1990,249000
6762829830,1020,6,780,240,3,1948,235000
